UNITID_P,INSTNM,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,MURD14,NEG_M14,RAPE14,FONDL14,INCES14,STATR14,ROBBE14,AGG_A14,BURGLA14,VEHIC14,ARSON14,MURD15,NEG_M15,RAPE15,FONDL15,INCES15,STATR15,ROBBE15,AGG_A15,BURGLA15,VEHIC15,ARSON15,MURD16,NEG_M16,RAPE16,FONDL16,INCES16,STATR16,ROBBE16,AGG_A16,BURGLA16,VEHIC16,ARSON16,FILTER14,FILTER15,FILTER16
131159001,American University,Main Campus,"4400 Massachsetts Avenue, NW",Washington,DC,200168068,2,"Private nonprofit, 4-year or above",5048,8298,13346,0,0,12,9,0,0,0,7,8,1,4,0,0,18,5,0,0,1,7,9,1,1,0,0,15,4,0,0,1,8,13,0,1,1,1,1
131159002,American University,Tenley Campus,"4300 Nebraka Avenue, N.W.",Washington,DC,200168068,2,"Private nonprofit, 4-year or above",5048,8298,13346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131159003,American University,Washington College of Law,"4801 Massachusetts Ave, NW",Washington,DC,20016,2,"Private nonprofit, 4-year or above",5048,8298,13346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131159004,American University,AU Nairobi,"AU Abroad, Muguga Green Apt 17, Muguga Green Road, Westlands.",Kileleshwa Nairobi,,,2,"Private nonprofit, 4-year or above",5048,8298,13346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131159005,American University,AU Madrid,"AU Center, Recoletos 6",Madrid,,280001,2,"Private nonprofit, 4-year or above",5048,8298,13346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131159006,American University,AU Brussels,Place de l'Alma 3 Boite 7 Brussels,Brussels,,B-1200,2,"Private nonprofit, 4-year or above",5048,8298,13346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131283001,Catholic University of America,The Catholic University of America,"620 Michigan Avenue, NE",WASHINGTON,DC,20064,2,"Private nonprofit, 4-year or above",2781,3295,6076,0,0,5,0,0,0,2,1,11,1,0,0,0,5,3,0,0,1,0,11,0,0,0,0,4,4,0,0,0,0,8,0,0,1,1,1
131399001,University of the District of Columbia,Van Ness Campus (Main/Flagship),"4200 Connecticut Avenue, N.W.",Washington,DC,200081122,1,"Public, 4-year or above",1803,2515,4318,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131399002,University of the District of Columbia,Muirkirk Research Farm,12001 Old Baltimore Pike,Beltsville,MD,20705,1,"Public, 4-year or above",1803,2515,4318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131399003,University of the District of Columbia,University of the District of Columbia-Community College,"801 North Capitol Street, NE",Washington,DC,20002,1,"Public, 4-year or above",1803,2515,4318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131399004,University of the District of Columbia,PR Harris,"4600 Livingston Road, SE",Washington,DC,20032,1,"Public, 4-year or above",1803,2515,4318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
131399005,University of the District of Columbia,Bertie Backus,"5171 South Dakota Avenue, NE",Washington,DC,20017,1,"Public, 4-year or above",1803,2515,4318,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
131399006,University of the District of Columbia,Shadd,"5601 East Capitol Street, SE",Washington,DC,20019,1,"Public, 4-year or above",1803,2515,4318,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131399007,University of the District of Columbia,United Medical Center,"1310 Southern Avenue, SE",Washington,DC,20032,1,"Public, 4-year or above",1803,2515,4318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131399008,University of the District of Columbia,Aviation Maintenance Technology Campus,2801 Thomas Avenue-Hangar #2-Ronald Reagan Airport,Washington,DC,28001,1,"Public, 4-year or above",1803,2515,4318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131399009,University of the District of Columbia,Greenleaf Gardens,203 N Street,Washington,DC,20024,1,"Public, 4-year or above",1803,2515,4318,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
131399010,University of the District of Columbia,St. Elizabeth R.I.S.E Demonstration Center,"2730 Martin Luther King Avenue, SE",Washington,DC,20032,1,"Public, 4-year or above",1803,2515,4318,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
131405001,Pontifical Faculty of the Immaculate Conception at the Dominican House of Studies,Main campus,"487 Michigan Ave, NE",Washington,DC,200171585,2,"Private nonprofit, 4-year or above",80,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131450001,Gallaudet University,Main Campus,800 FLORIDA AVE NE,WASHINGTON,DC,200023695,2,"Private nonprofit, 4-year or above",648,918,1566,0,0,12,6,0,0,2,3,17,0,0,0,0,6,9,0,1,4,4,18,2,0,0,0,17,6,0,0,2,4,80,0,1,1,1,1
131469001,George Washington University,Main Campus,2121 EYE ST NW,WASHINGTON,DC,20052,2,"Private nonprofit, 4-year or above",11267,15892,27159,0,0,23,12,0,0,0,1,11,1,0,0,0,23,0,0,0,4,4,21,2,1,0,0,25,11,0,0,14,6,13,1,0,1,1,1
131469002,George Washington University,Mount Vernon Campus,2100 Foxhall Road,Washington,DC,20007,2,"Private nonprofit, 4-year or above",11267,15892,27159,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,1,0,0,0,1,1,1
131469003,George Washington University,Virginia Science and Technology Campus,20101 Academic Way,Ashburn,VA,201472604,2,"Private nonprofit, 4-year or above",11267,15892,27159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
131469004,George Washington University,Alexandria Graduate Education Ctr,"1925 Ballanger Ave, 2nd Floor",Alexandria,VA,22314,2,"Private nonprofit, 4-year or above",11267,15892,27159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131469005,George Washington University,Arlington Graduate Education Center,950 N. Glebe Road,Arlington,VA,22203,2,"Private nonprofit, 4-year or above",11267,15892,27159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131469007,George Washington University,Hampton Roads Center,1 Old Oyster Point Road,Newport News,VA,23602,2,"Private nonprofit, 4-year or above",11267,15892,27159,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131469011,George Washington University,Capitol Hill Hall of States Building,444 North Capitol Street,Washington,DC,20001,2,"Private nonprofit, 4-year or above",11267,15892,27159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131496001,Georgetown University,Georgetown University Main Campus,37TH AND O ST NW,WASHINGTON,DC,20057,2,"Private nonprofit, 4-year or above",8518,10007,18525,0,0,12,2,0,0,1,2,41,3,0,0,0,9,4,0,0,1,4,31,3,0,0,0,11,12,0,0,1,2,47,3,3,1,1,1
131496002,Georgetown University,Georgetown University Law Center,"600 New Jersey Avenue, N.W.",Washington,DC,20001,2,"Private nonprofit, 4-year or above",8518,10007,18525,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1
131496003,Georgetown University,"Villa le Balze, Fiesole, Italy","Via  Vecchia Fiesolana #26, 50014 Fiesole, Italy",Florence,,,2,"Private nonprofit, 4-year or above",8518,10007,18525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131496005,Georgetown University,"Education City, Doha, Qatar","P.O Box  23689  -  Doha, Qatar",Doha,,20057,2,"Private nonprofit, 4-year or above",8518,10007,18525,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
131496006,Georgetown University,Center for Transnational Legal Studies,"Swan House, 37 High Holborn",London,,WC1V 6AA,2,"Private nonprofit, 4-year or above",8518,10007,18525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131496007,Georgetown University,School of Continuing Studies,640 Massachusetts Avenue N.W.,Washington,DC,20001,2,"Private nonprofit, 4-year or above",8518,10007,18525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131520001,Howard University,Howard University Main Campus,2400 Sixth St. NW,Washington,DC,200590001,2,"Private nonprofit, 4-year or above",3146,5820,8966,0,0,6,3,0,0,7,3,12,4,0,0,0,16,3,0,0,5,7,27,4,0,0,0,16,6,0,0,4,5,3,5,0,1,1,1
131520003,Howard University,"RESEARCH CENTER NORTH CAMPUS (BELTSVILLE, MD)",7501 MUIRKIRK ROAD,BELTSVILLE,MD,20705,2,"Private nonprofit, 4-year or above",3146,5820,8966,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131520006,Howard University,Law School (West) Campus,2900 Van Ness Street NW.,Washington,DC,20008,2,"Private nonprofit, 4-year or above",3146,5820,8966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131803001,Strayer University-District of Columbia,Washington,1133 15TH ST NW,WASHINGTON,DC,20005,3,"Private for-profit, 4-year or above",395,732,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131803008,Strayer University-District of Columbia,Takoma Park Campus,6830 LAUREL ST NW,WASHINGTON,DC,20012,3,"Private for-profit, 4-year or above",395,732,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131830001,National Conservatory of Dramatic Arts,Main Campus,1556 WISCONSIN AVE NW,WASHINGTON,DC,20007,5,"Private nonprofit, 2-year",19,15,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
131876001,Trinity Washington University,Trinity,"125 Michigan Avenue, N.E.",Washington,DC,200171094,2,"Private nonprofit, 4-year or above",129,1939,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1
131973001,Wesley Theological Seminary,Wesley Theological Seminary,4500 MASSACHUSETTS AVE NW,WASHINGTON,DC,200165690,2,"Private nonprofit, 4-year or above",296,280,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
132268001,Wyotech-Daytona,Wyotech-Daytona,470 Destination Daytona Lane,ORMOND BEACH,FL,321741502,5,"Private nonprofit, 2-year",166,10,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
132338001,The Art Institute of Fort Lauderdale,The Art Institute of Fort Lauderdale,1799 SE 17TH ST,FORT LAUDERDALE,FL,333163000,3,"Private for-profit, 4-year or above",418,538,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1
132374001,Atlantic Technical College,ATLANTIC TECHNICAL COLLEGE,4700 COCONUT CREEK PKY,COCONUT CREEK,FL,33063,4,"Public, 2-year",2285,452,2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
132408001,The Baptist College of Florida,Main Campus,5400 COLLEGE DR,GRACEVILLE,FL,32440,2,"Private nonprofit, 4-year or above",267,189,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
132408002,The Baptist College of Florida,Orlando Site,3000 S. John Young Pkwy,Orlando,FL,328056691,2,"Private nonprofit, 4-year or above",267,189,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
132408004,The Baptist College of Florida,Jacksonville Site,501 SR 13,Jacksonville,FL,32259,2,"Private nonprofit, 4-year or above",267,189,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
132408007,The Baptist College of Florida,Panama City site,901 East Business Highway 98,Panama City,FL,32401,2,"Private nonprofit, 4-year or above",267,189,456,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
132471001,Barry University,Main Campus,11300 NE 2ND AVE,MIAMI,FL,331616695,2,"Private nonprofit, 4-year or above",2600,4804,7404,0,0,0,0,0,0,1,3,11,2,0,0,0,1,1,0,0,0,1,7,7,0,0,0,1,1,0,0,1,0,11,1,0,1,1,1
132471002,Barry University,Barry University-Law School,6441 East Colonial DR,Orlando,FL,32807,2,"Private nonprofit, 4-year or above",2600,4804,7404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
132602001,Bethune-Cookman University,Main Campus,640 Dr. Mary McLeod Bethue Blvd.,Daytona Beach,FL,321143099,2,"Private nonprofit, 4-year or above",1557,2377,3934,0,0,0,0,0,0,2,3,3,1,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,1,4,27,0,0,1,1,1
132602002,Bethune-Cookman University,Bethune-Cookman University - Hastings Campus,7645 State Road 207,Hastings,FL,32145,2,"Private nonprofit, 4-year or above",1557,2377,3934,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
132602003,Bethune-Cookman University,Bethune-Cookman University - Deltona Campus,1555 Saxon Blvd.,Deltona,FL,327255861,2,"Private nonprofit, 4-year or above",1557,2377,3934,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
132657001,Lynn University,Main Campus,3601 N. MILITARY TRAIL,BOCA RATON,FL,334315598,2,"Private nonprofit, 4-year or above",1378,1464,2842,0,0,2,4,0,0,0,2,13,2,2,0,0,7,1,0,0,0,0,7,2,1,0,0,3,6,0,0,0,0,5,1,0,1,1,1
132675001,Bradford-Union Technical Center,Bradford- Union Technical Center,609 N ORANGE ST,STARKE,FL,32091,4,"Public, 2-year",53,110,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
132693001,Eastern Florida State College,Eastern Florida State College-Cocoa,1519 CLEARLAKE RD,COCOA,FL,32922,1,"Public, 4-year or above",6409,9416,15825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1
132693002,Eastern Florida State College,Eastern Florida State College -Melbourne Campus,3865 North Wickham Rd,Melbourne,FL,32935,1,"Public, 4-year or above",6409,9416,15825,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,1,1,1
132693003,Eastern Florida State College,Eastern Florida State College-Titusville Campus,1311 North U.S 1,Titusville,FL,32796,1,"Public, 4-year or above",6409,9416,15825,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
132693004,Eastern Florida State College,Eastern Florida State College-Palm Bay Campus,250 Community College Pkwy,Palm Bay,FL,32909,1,"Public, 4-year or above",6409,9416,15825,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
132709001,Broward College,Central Campus,3501 SW Davie Rd,Davie,FL,33314,1,"Public, 4-year or above",17867,25833,43700,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,4,0,0,0,0,1,2,1,1,1,1
132709002,Broward College,North Campus,1000 COCONUT CREEK BOULEVARD,COCONUT CREEK,FL,33066,1,"Public, 4-year or above",17867,25833,43700,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
132709003,Broward College,South Campus,7200 PINES BOULEVARD,PEMBROKE PINES,FL,33024,1,"Public, 4-year or above",17867,25833,43700,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
132709004,Broward College,Willis Holcombe Center,225 E LAS OLAS BLVD,FORT LAUDERDALE,FL,33301,1,"Public, 4-year or above",17867,25833,43700,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
132709005,Broward College,Tigertail Campus,280 Gulfstream Blvd.,DANIA BEACH,FL,33004,1,"Public, 4-year or above",17867,25833,43700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
132709006,Broward College,Pines Center,16957 Sheridan Street,Pembroke Pines,FL,33024,1,"Public, 4-year or above",17867,25833,43700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
132709008,Broward College,Weston Center,4205 Bonaventure Boulevard,Weston,FL,33332,1,"Public, 4-year or above",17867,25833,43700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
132709009,Broward College,Miramar Town Center,2050 Civic Center Place,Miramar,FL,33025,1,"Public, 4-year or above",17867,25833,43700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
132709011,Broward College,Miramar West,1930 SW 145th Avenue,Miramar West,FL,33027,1,"Public, 4-year or above",17867,25833,43700,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
132842001,Carlos Albizu University-Miami,"Carlos Albizu University, Miami Campus",2173 N.W.  99th Avenue,Miami,FL,331722209,2,"Private nonprofit, 4-year or above",223,806,1029,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
132851001,College of Central Florida,Main Campus,3001 SW COLLEGE RD,OCALA,FL,344744415,1,"Public, 4-year or above",2779,4596,7375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,3,0,1,1,1
132851002,College of Central Florida,Appleton Museum of Art,4333 E. Silver Springs Blvd.,Ocala,FL,344705001,1,"Public, 4-year or above",2779,4596,7375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
132851003,College of Central Florida,Hampton Center,1501 W. Silver Springs Blvd.,Ocala,FL,344756456,1,"Public, 4-year or above",2779,4596,7375,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
132851004,College of Central Florida,Citrus Campus,3800 S. Lecanto Hwy.,Lecanto,FL,344619026,1,"Public, 4-year or above",2779,4596,7375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1
132851005,College of Central Florida,Levy Center,114 Rodgers Blvd.,Chiefland,FL,326261420,1,"Public, 4-year or above",2779,4596,7375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
132879001,Johnson University Florida,Florida Campus,1011 BILL BECK BLVD,KISSIMMEE,FL,34744,2,"Private nonprofit, 4-year or above",91,94,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
132903001,University of Central Florida,Main Campus,4000 Central Florida Blvd.,ORLANDO,FL,32816,1,"Public, 4-year or above",28931,35157,64088,0,0,14,5,0,0,4,3,23,10,0,0,0,11,7,0,1,5,8,25,13,0,0,0,13,2,0,1,4,5,27,9,0,1,1,1
132903003,University of Central Florida,Executive Development Center,36 West Pine Street,Orlando,FL,32801,1,"Public, 4-year or above",28931,35157,64088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
